ID_Cliente,Primeiro Nome,Sobrenome,Data Nascimento,Estado Civil,Genero,Educacao,ID_Cidade
9226,Samuel,Scott,5-11-1971,Casado(a),Masculino,Ensino Superior,1
9227,Sarah,Flores,9-6-1971,Solteiro(a),Feminino,Ensino Superior,15
9228,Madison,Ross,7-23-1971,Casado(a),Feminino,Ensino Superior,17
9229,Kyle,Bryant,12-4-1969,Solteiro(a),Masculino,Ensino Superior,30
9230,Natalie,Mitchell,4-4-1969,Casado(a),Feminino,Ensino Superior,26
9231,Cody,Ward,1-9-1968,Solteiro(a),Masculino,Ensino Médio,14
9232,Hailey,Jenkins,7-6-1968,Solteiro(a),Feminino,Mestrado,29
9233,Mya,Hayes,3-16-1968,Casado(a),Feminino,Mestrado,23
9234,Corey,Andersen,5-7-1968,Solteiro(a),Masculino,Mestrado,14
9235,Aaron,Jai,9-14-1968,Solteiro(a),Masculino,Mestrado,13
9236,Ethan,Griffin,12-28-1967,Casado(a),Masculino,Mestrado,4
9237,Alexandra,Thomas,9-3-1970,Casado(a),Feminino,Ensino Superior,15
9238,Nathan,Rodriguez,9-11-1970,Solteiro(a),Masculino,Ensino Superior,29
9239,Gloria,Gonzales,4-13-1970,Solteiro(a),Feminino,Ensino Superior,19
9240,Melanie,Flores,12-13-1970,Casado(a),Feminino,Ensino Superior,11
9241,Jesse,Ward,5-2-1967,Casado(a),Masculino,Mestrado,19
9242,Savannah,Richardson,6-8-1967,Solteiro(a),Feminino,Mestrado,24
9243,Dalton,Morris,6-23-1967,Solteiro(a),Masculino,Mestrado,9
9244,Jordan,Phillips,2-22-1966,Casado(a),Masculino,Mestrado,14
9245,Olivia,Cook,6-4-1966,Solteiro(a),Feminino,Ensino Superior,15
9246,Evan,Evans,9-13-1966,Solteiro(a),Masculino,Ensino Superior,8
9247,Savannah,Rivera,8-26-1966,Casado(a),Feminino,Ensino Superior,3
9248,Megan,Davis,10-16-1966,Solteiro(a),Feminino,Ensino Superior,31
9249,Hailey,Carter,9-13-1966,Solteiro(a),Feminino,Ensino Superior,27
9250,Fernando,Edwards,8-1-1966,Casado(a),Masculino,Ensino Superior,20
9251,Jordan,Young,12-5-1966,Casado(a),Masculino,Ensino Superior,29
9252,Andy,Munoz,11-10-1969,Casado(a),Masculino,Ensino Superior,1
9253,Austin,Jai,2-19-1969,Solteiro(a),Masculino,Ensino Superior,29
9254,Megan,Moore,2-25-1969,Casado(a),Feminino,Ensino Superior,20
9255,Nathaniel,Ramirez,3-10-1921,Solteiro(a),Masculino,Ensino Fundamental,31
9256,Gilbert,Raji,11-11-1965,Solteiro(a),Masculino,Mestrado,13
9257,Emily,Garcia,4-8-1965,Casado(a),Feminino,Mestrado,15
9258,Alexis,Flores,9-6-1965,Casado(a),Feminino,Mestrado,28
9259,Shelby,Cook,5-14-1965,Casado(a),Feminino,Mestrado,15
9260,Xavier,Mohamed,8-11-1965,Solteiro(a),Masculino,Mestrado,17
9261,Carlos,Roberts,11-26-1965,Solteiro(a),Masculino,Mestrado,16
9262,Cole,Cook,11-26-1965,Casado(a),Masculino,Mestrado,8
9263,Jacqueline,Sanders,9-9-1965,Solteiro(a),Feminino,Mestrado,7
9264,Brandon,Hayes,11-25-1965,Casado(a),Masculino,Mestrado,14
9265,Grace,Rodriguez,8-11-1965,Casado(a),Feminino,Mestrado,15
9266,Alyssa,Butler,7-9-1965,Solteiro(a),Feminino,Mestrado,23
9267,Terrance,Chandra,11-17-1965,Casado(a),Masculino,Mestrado,1
9268,Dalton,Jenkins,4-2-1965,Solteiro(a),Masculino,Mestrado,26
9269,Katherine,Mitchell,7-22-1964,Solteiro(a),Feminino,Mestrado,27
9270,Katherine,Sanders,8-25-1964,Solteiro(a),Feminino,Mestrado,19
9271,Jackson,Lal,4-16-1964,Solteiro(a),Masculino,Mestrado,26
9272,Dalton,Baker,7-13-1964,Casado(a),Masculino,Mestrado,9
9273,Janet,Watson,7-6-1924,Solteiro(a),Feminino,Ensino Superior,29
9274,Lucas,Lewis,6-4-1964,Solteiro(a),Masculino,Mestrado,15
9275,Timothy,Gray,11-23-1963,Casado(a),Masculino,Mestrado,6
9276,Rebekah,Kovár,5-14-1963,Casado(a),Feminino,Mestrado,31
9277,James,Jones,4-16-1968,Solteiro(a),Masculino,Mestrado,25
9278,Noah,Green,2-15-1968,Solteiro(a),Masculino,Mestrado,23
9279,Kaylee,James,11-21-1963,Casado(a),Feminino,Mestrado,29
9280,Juan,Richardson,10-17-1963,Casado(a),Masculino,Mestrado,28
9281,Kevin,Hall,3-7-1963,Solteiro(a),Masculino,Ensino Superior,1
9282,Michelle,Morgan,2-20-1963,Solteiro(a),Feminino,Ensino Superior,26
9283,Alisha,Gao,5-25-1978,Solteiro(a),Feminino,Ensino Médio,31
9284,Alyssa,West,1-26-1974,Solteiro(a),Feminino,Ensino Médio,2
9285,Roy,Malhotra,6-26-1973,Solteiro(a),Masculino,Ensino Médio,28
9286,Leonard,Rai,5-28-1972,Solteiro(a),Masculino,Ensino Fundamental,7
9287,Kristen,Wu,3-24-1973,Solteiro(a),Feminino,Ensino Médio,3
9288,Angel,Howard,3-24-1973,Casado(a),Masculino,Mestrado,14
9289,Jonathan,Scott,1-22-1973,Casado(a),Masculino,Mestrado,13
9290,Heidi,Patel,9-2-1973,Solteiro(a),Feminino,Ensino Superior,17
9291,Leonard,Xie,9-16-1972,Solteiro(a),Masculino,Ensino Médio,17
9292,Anne,Alonso,12-23-1972,Solteiro(a),Feminino,Ensino Médio,18
9293,Candice,Guo,9-26-1971,Solteiro(a),Feminino,Ensino Fundamental,21
9294,Deborah,Raje,10-11-1971,Solteiro(a),Feminino,Ensino Fundamental,18
9295,Mya,Foster,3-3-1971,Solteiro(a),Feminino,Ensino Médio,12
9296,Dylan,Moore,3-5-1971,Solteiro(a),Masculino,Ensino Médio,25
9297,Frank,Serrano,2-16-1971,Solteiro(a),Masculino,Ensino Médio,18
9298,Bradley,Sharma,11-15-1971,Solteiro(a),Masculino,Pós-graduação,28
9299,Brent,Lu,10-2-1971,Solteiro(a),Masculino,Pós-graduação,17
9300,Cedric,Pal,6-18-1971,Solteiro(a),Masculino,Pós-graduação,24
9301,Nichole,Kumar,1-2-1971,Solteiro(a),Feminino,Pós-graduação,3
9302,Caleb,Young,12-27-1970,Solteiro(a),Masculino,Pós-graduação,11
9303,Thomas,Lee,8-24-1975,Solteiro(a),Masculino,Pós-graduação,30
9304,Curtis,Wu,5-19-1974,Solteiro(a),Masculino,Pós-graduação,7
9305,Phillip,Chapman,6-25-1974,Solteiro(a),Masculino,Pós-graduação,13
9306,Armando,Torres,10-20-1974,Solteiro(a),Masculino,Pós-graduação,30
9307,Andrew,Garcia,10-4-1974,Solteiro(a),Masculino,Ensino Superior,28
9308,Jasmine,Rogers,10-20-1930,Casado(a),Feminino,Ensino Superior,30
9309,Alexandra,Wagner,6-7-1966,Solteiro(a),Feminino,Ensino Superior,3
9310,Morgan,James,9-17-1966,Solteiro(a),Feminino,Ensino Superior,26
9311,Renee,Gill,8-4-1966,Solteiro(a),Feminino,Ensino Superior,21
9312,Alexander,Garcia,5-21-1966,Solteiro(a),Masculino,Ensino Superior,3
9313,Bailey,Peterson,4-25-1953,Casado(a),Feminino,Ensino Médio,27
9314,Tasha,Nara,8-17-1953,Solteiro(a),Feminino,Ensino Médio,6
9315,Ashley,Lee,4-14-1953,Casado(a),Feminino,Ensino Médio,27
9316,Evan,Scott,8-6-1953,Casado(a),Masculino,Ensino Médio,5
9317,Alexia,Wood,6-20-1953,Solteiro(a),Feminino,Ensino Médio,4
9318,Brooke,Bell,7-21-1953,Solteiro(a),Feminino,Ensino Médio,30
9319,Jack,Gonzalez,9-24-1953,Solteiro(a),Masculino,Ensino Médio,5
9320,Xavier,Johnson,11-7-1954,Solteiro(a),Masculino,Ensino Fundamental,16
9321,Grace,Cox,11-24-1960,Casado(a),Feminino,Pós-graduação,25
9322,Adam,Perry,9-27-1960,Casado(a),Masculino,Pós-graduação,13
9323,Amber,Green,5-14-1960,Casado(a),Feminino,Pós-graduação,13
9324,Russell,Luo,12-2-1960,Casado(a),Masculino,Pós-graduação,26
9325,Troy,Fernandez,1-7-1959,Casado(a),Masculino,Pós-graduação,15
9326,Kyle,Collins,8-14-1959,Casado(a),Masculino,Mestrado,25
9327,Kayla,Washington,1-28-1959,Casado(a),Feminino,Ensino Superior,8
9328,Bryant,Fernandez,3-8-1959,Casado(a),Masculino,Ensino Superior,26
9329,John,Thomas,11-11-1958,Casado(a),Masculino,Pós-graduação,9
9330,Chloe,Green,5-26-1958,Casado(a),Feminino,Mestrado,25
9331,Zachary,Harris,1-20-1958,Casado(a),Masculino,Mestrado,22
9332,Gabrielle,Howard,3-6-1958,Casado(a),Feminino,Mestrado,4
9333,Jade,Ward,4-6-1958,Casado(a),Feminino,Mestrado,9
9334,Jack,Ross,5-9-1958,Casado(a),Masculino,Mestrado,1
9335,Arturo,Hu,10-4-1958,Casado(a),Masculino,Mestrado,9
9336,Kayla,Ross,6-2-1958,Solteiro(a),Feminino,Ensino Superior,7
9337,Jesse,King,7-17-1969,Casado(a),Masculino,Ensino Superior,26
9338,Louis,Gao,2-10-1969,Casado(a),Masculino,Ensino Superior,22
9339,Olivia,Alexander,7-20-1970,Casado(a),Feminino,Ensino Superior,1
9340,Joe,Martin,3-4-1970,Casado(a),Masculino,Ensino Superior,3
9341,Erika,Blanco,7-9-1970,Casado(a),Feminino,Ensino Superior,6
9342,Leslie,Gill,11-3-1968,Solteiro(a),Feminino,Mestrado,14
9343,Cristina,Lal,8-9-1967,Casado(a),Feminino,Mestrado,11
9344,Omar,Nath,4-9-1969,Solteiro(a),Masculino,Ensino Superior,14
9345,Willie,Rai,6-23-1969,Casado(a),Masculino,Ensino Superior,11
9346,Alexis,Williams,10-1-1967,Casado(a),Feminino,Mestrado,11
9347,Brandi,Gomez,8-6-1967,Casado(a),Feminino,Mestrado,23
9348,Micah,Wang,1-26-1967,Solteiro(a),Masculino,Mestrado,14
9349,Ross,Hernandez,10-10-1966,Solteiro(a),Masculino,Ensino Superior,22
9350,Shannon,Zheng,7-1-1966,Casado(a),Feminino,Ensino Superior,20
9351,Natasha,Suarez,10-16-1966,Solteiro(a),Feminino,Mestrado,29
9352,Marvin,Munoz,11-19-1966,Solteiro(a),Masculino,Mestrado,8
9353,Veronica,Chandra,10-3-1968,Solteiro(a),Feminino,Mestrado,20
9354,Gail,Alexander,8-12-1968,Solteiro(a),Feminino,Mestrado,19
9355,Molly,Sai,11-26-1964,Casado(a),Feminino,Mestrado,21
9356,James,Zhang,12-14-1964,Casado(a),Masculino,Mestrado,21
9357,Lawrence,Ortega,9-17-1963,Solteiro(a),Masculino,Mestrado,11
9358,Casey,Raje,12-14-1963,Casado(a),Feminino,Mestrado,2
9359,Olivia,Price,2-22-1974,Solteiro(a),Feminino,Pós-graduação,8
9360,Tabitha,Carlson,10-13-1980,Solteiro(a),Feminino,Ensino Fundamental,8
9361,Lloyd,Saunders,11-26-1980,Solteiro(a),Feminino,Ensino Fundamental,21
9362,Drew,Rai,1-21-1980,Solteiro(a),Masculino,Ensino Fundamental,17
9363,Derrick,Torres,11-13-1979,Casado(a),Masculino,Pós-graduação,20
9364,Nichole,Sharma,3-12-1978,Solteiro(a),Feminino,Pós-graduação,19
9365,Robert,Parker,2-25-1973,Solteiro(a),Masculino,Ensino Médio,14
9366,Haley,Parker,3-28-1973,Solteiro(a),Feminino,Ensino Médio,18
9367,Russell,Andersen,9-19-1972,Solteiro(a),Masculino,Ensino Fundamental,1
9368,Shawn,Anand,5-10-1972,Solteiro(a),Masculino,Ensino Fundamental,24
9369,Nelson,Jimenez,2-10-1972,Solteiro(a),Masculino,Ensino Fundamental,8
9370,Diane,Navarro,10-13-1973,Casado(a),Feminino,Mestrado,18
9371,Gerald,Munoz,10-18-1973,Casado(a),Masculino,Mestrado,30
9372,Edward,Edwards,11-21-1973,Casado(a),Masculino,Mestrado,18
9373,Maurizio,Macagno,3-21-1972,Solteiro(a),Masculino,Ensino Fundamental,20
9374,Curtis,Zimmerman,12-7-1972,Casado(a),Masculino,Ensino Médio,19
9375,Clifford,Srini,6-2-1972,Solteiro(a),Masculino,Ensino Médio,24
9376,Kara,Andersen,7-21-1971,Solteiro(a),Feminino,Ensino Fundamental,6
9377,Riley,Wood,1-15-1972,Solteiro(a),Feminino,Pós-graduação,21
9378,Kate,Jai,5-26-1972,Solteiro(a),Feminino,Pós-graduação,6
9379,Tonya,Raje,10-27-1971,Solteiro(a),Feminino,Ensino Fundamental,2
9380,Evelyn,Kapoor,4-5-1971,Solteiro(a),Feminino,Ensino Fundamental,10
9381,Ian,Martin,3-14-1971,Solteiro(a),Masculino,Ensino Médio,1
9382,Lisa,Ma,2-24-1971,Solteiro(a),Feminino,Ensino Médio,3
9383,Deborah,Xu,11-1-1971,Solteiro(a),Feminino,Ensino Médio,11
9384,Eugene,Liu,11-22-1971,Solteiro(a),Masculino,Ensino Médio,1
9385,Jon,Ye,7-8-1970,Solteiro(a),Masculino,Pós-graduação,20
9386,Meghan,Diaz,8-11-1970,Solteiro(a),Feminino,Pós-graduação,1
9387,Erik,Munoz,11-20-1970,Casado(a),Masculino,Pós-graduação,24
9388,Shannon,Zhou,6-1-1971,Solteiro(a),Feminino,Pós-graduação,23
9389,Abigail,Rivera,3-5-1971,Solteiro(a),Feminino,Pós-graduação,20
9390,Gregory,Raji,10-15-1971,Solteiro(a),Masculino,Pós-graduação,9
9391,Ronnie,He,4-8-1970,Casado(a),Masculino,Pós-graduação,4
9392,Naomi,Dominguez,7-4-1970,Solteiro(a),Feminino,Pós-graduação,31
9393,Daniel,Jones,7-16-1974,Solteiro(a),Masculino,Pós-graduação,1
9394,Sharon,Carson,12-27-1974,Solteiro(a),Feminino,Pós-graduação,3
9395,Andrew,Smith,4-26-1975,Solteiro(a),Masculino,Pós-graduação,20
9396,Dylan,Robinson,7-12-1966,Casado(a),Masculino,Ensino Superior,11
9397,Evan,Morgan,11-27-1966,Casado(a),Masculino,Ensino Superior,28
9398,Zachary,Yang,7-3-1966,Solteiro(a),Masculino,Ensino Superior,16
9399,Anna,Bryant,7-6-1966,Solteiro(a),Feminino,Ensino Superior,15
9400,Elizabeth,Henderson,5-22-1966,Solteiro(a),Feminino,Ensino Superior,5
9401,Gloria,Rubio,7-8-1966,Solteiro(a),Feminino,Ensino Superior,1
9402,Jerry,Ferrier,2-17-1953,Casado(a),Masculino,Ensino Médio,17
9403,Seth,Brown,5-25-1953,Casado(a),Masculino,Mestrado,30
9404,Trinity,Cook,11-24-1953,Casado(a),Feminino,Mestrado,1
9405,Clarence,Raji,2-26-1953,Casado(a),Masculino,Mestrado,17
9406,Kevin,Edwards,11-11-1953,Casado(a),Masculino,Mestrado,13
9407,Maria,Rogers,10-10-1953,Casado(a),Feminino,Pós-graduação,11
9408,Jack,Roberts,5-11-1954,Casado(a),Masculino,Ensino Fundamental,2
9409,Dominic,Srini,5-20-1954,Solteiro(a),Masculino,Ensino Fundamental,29
9410,Ethan,Garcia,3-15-1954,Casado(a),Masculino,Pós-graduação,20
9411,Charles,Gonzalez,9-26-1954,Casado(a),Masculino,Pós-graduação,27
9412,Jenna,Scott,3-23-1954,Casado(a),Feminino,Pós-graduação,18
9413,Emma,Cooper,8-3-1954,Casado(a),Feminino,Pós-graduação,27
9414,Andrea,Howard,7-19-1955,Casado(a),Feminino,Pós-graduação,17
9415,Nathan,Turner,2-25-1955,Casado(a),Masculino,Pós-graduação,28
9416,Elijah,Yang,8-26-1955,Casado(a),Masculino,Pós-graduação,9
9417,Luke,Hall,3-21-1955,Casado(a),Masculino,Pós-graduação,7
9418,Courtney,Nelson,4-5-1955,Casado(a),Feminino,Pós-graduação,28
9419,Aidan,Wood,11-16-1955,Casado(a),Masculino,Pós-graduação,5
9420,Don,Roessler,3-9-1956,Casado(a),Masculino,Pós-graduação,30
9421,Jose,Jenkins,4-27-1956,Casado(a),Masculino,Pós-graduação,15
9422,Mary,Green,11-5-1956,Casado(a),Feminino,Pós-graduação,30
9423,Gabrielle,Price,5-8-1956,Casado(a),Feminino,Pós-graduação,16
9424,Seth,Turner,11-11-1957,Casado(a),Masculino,Pós-graduação,18
9425,Austin,Foster,9-27-1957,Casado(a),Masculino,Pós-graduação,24
9426,Grant,Pal,11-17-1957,Casado(a),Masculino,Pós-graduação,1
9427,Robert,Davis,11-21-1957,Casado(a),Masculino,Pós-graduação,12
9428,Charles,Reed,5-15-1957,Casado(a),Masculino,Pós-graduação,27
9429,Elizabeth,Garcia,1-2-1957,Casado(a),Feminino,Pós-graduação,8
9430,Victoria,Long,5-26-1958,Solteiro(a),Feminino,Ensino Superior,4
9431,Madison,Davis,3-12-1958,Solteiro(a),Feminino,Ensino Superior,28
9432,Zachary,Lewis,12-12-1958,Casado(a),Masculino,Ensino Superior,21
9433,Morgan,Kelly,9-25-1958,Solteiro(a),Feminino,Ensino Superior,13
9434,Adriana,Perez,8-10-1958,Solteiro(a),Feminino,Ensino Superior,10
9435,George,Arun,11-11-1958,Solteiro(a),Masculino,Ensino Superior,18
9436,Xavier,Scott,9-3-1959,Solteiro(a),Masculino,Ensino Superior,9
9437,Kevin,Nelson,2-16-1959,Casado(a),Masculino,Ensino Superior,13
9438,Curtis,Xu,2-22-1968,Solteiro(a),Masculino,Pós-graduação,25
9439,Stacy,Blanco,8-18-1968,Solteiro(a),Feminino,Pós-graduação,23
9440,Ian,Kelly,6-20-1924,Casado(a),Masculino,Pós-graduação,21
9441,Jessica,Powell,9-15-1968,Casado(a),Feminino,Mestrado,5
9442,Melvin,Andersen,6-5-1968,Casado(a),Masculino,Mestrado,4
9443,Heidi,Vance,8-23-1968,Casado(a),Feminino,Mestrado,23
9444,Stacy,Torres,10-23-1968,Casado(a),Feminino,Mestrado,3
9445,Noah,Ross,4-27-1968,Casado(a),Masculino,Ensino Superior,7
9446,Max,Ferrier,3-17-1968,Solteiro(a),Masculino,Ensino Superior,21
9447,Bonnie,Xie,11-15-1968,Casado(a),Feminino,Ensino Superior,15
9448,Ronald,Arthur,1-25-1968,Casado(a),Masculino,Ensino Superior,10
9449,Kayla,Jenkins,4-9-1968,Casado(a),Feminino,Mestrado,17
9450,Renee,Jimenez,6-21-1967,Solteiro(a),Feminino,Ensino Fundamental,1
9451,Henry,Fernandez,3-12-1967,Solteiro(a),Masculino,Ensino Fundamental,21
9452,Tabitha,Alonso,8-3-1967,Solteiro(a),Feminino,Ensino Fundamental,26
9453,Robert,Butler,5-4-1967,Solteiro(a),Masculino,Pós-graduação,13
9454,Michael,Lewis,10-17-1967,Solteiro(a),Masculino,Pós-graduação,26
9455,Cristina,Shan,7-26-1967,Solteiro(a),Feminino,Pós-graduação,23
9456,Victor,Dominguez,12-5-1967,Solteiro(a),Masculino,Mestrado,22
9457,Gavin,Patterson,3-11-1967,Solteiro(a),Masculino,Mestrado,5
9458,Tristan,Jenkins,8-12-1967,Casado(a),Masculino,Mestrado,3
9459,Tabitha,Smith,6-20-1966,Solteiro(a),Feminino,Ensino Médio,28
9460,Gerald,Rana,12-19-1966,Solteiro(a),Masculino,Ensino Médio,4
9461,Rosa,Zhang,10-3-1966,Solteiro(a),Feminino,Ensino Médio,24
9462,Terry,Tang,2-9-1967,Casado(a),Masculino,Mestrado,23
9463,Ashlee,Deng,5-2-1967,Casado(a),Feminino,Mestrado,31
9464,Jerome,Rubio,8-16-1967,Casado(a),Masculino,Mestrado,1
9465,Clayton,Nath,6-21-1967,Solteiro(a),Masculino,Mestrado,13
9466,Gilbert,Becker,8-13-1967,Casado(a),Masculino,Mestrado,16
9467,Crystal,Gao,3-6-1966,Casado(a),Feminino,Mestrado,16
9468,Michael,Miller,1-8-1965,Solteiro(a),Masculino,Ensino Fundamental,1
9469,Steve,Gao,1-8-1965,Solteiro(a),Masculino,Ensino Fundamental,20
9470,Colleen,Nara,8-18-1965,Solteiro(a),Feminino,Ensino Fundamental,31
9471,Katie,Xu,8-15-1965,Solteiro(a),Feminino,Ensino Médio,29
9472,Abby,Arthur,1-3-1965,Casado(a),Feminino,Mestrado,18
9473,Riley,Simmons,2-15-1964,Casado(a),Feminino,Ensino Fundamental,12
9474,Audrey,Moreno,9-19-1964,Solteiro(a),Feminino,Ensino Médio,30
9475,Stacy,Martin,6-7-1964,Solteiro(a),Feminino,Ensino Médio,3
9476,Martha,Zhou,4-7-1963,Solteiro(a),Feminino,Ensino Fundamental,2
9477,Kari,Garcia,6-22-1963,Solteiro(a),Feminino,Ensino Fundamental,31
9478,Damien,Jai,5-7-1963,Solteiro(a),Masculino,Ensino Fundamental,21
9479,Brenda,Martinez,2-5-1963,Solteiro(a),Feminino,Ensino Fundamental,11
9480,Cynthia,Prasad,9-20-1963,Solteiro(a),Feminino,Ensino Fundamental,4
9481,Max,Suarez,4-7-1963,Solteiro(a),Masculino,Ensino Médio,29
9482,Russell,Anand,11-26-1966,Casado(a),Masculino,Mestrado,17
9483,Molly,Sanchez,8-22-1966,Casado(a),Feminino,Mestrado,8
9484,Hunter,Henderson,5-17-1966,Casado(a),Masculino,Mestrado,6
9485,Madison,Hayes,5-2-1963,Solteiro(a),Feminino,Ensino Médio,14
9486,Christine,Jai,7-22-1963,Solteiro(a),Feminino,Pós-graduação,12
9487,Isabella,Gonzales,12-18-1965,Casado(a),Feminino,Mestrado,4
9488,Katherine,Lewis,10-24-1965,Casado(a),Feminino,Mestrado,21
9489,Anna,Washington,9-16-1965,Casado(a),Feminino,Mestrado,8
9490,Diane,Ruiz,5-26-1964,Solteiro(a),Feminino,Pós-graduação,16
9491,Dana,Ruiz,6-9-1964,Casado(a),Feminino,Pós-graduação,21
9492,Drew,Bhat,9-3-1964,Casado(a),Masculino,Mestrado,9
9493,Maurice,Raje,4-8-1964,Casado(a),Masculino,Mestrado,13
9494,Jessica,Martin,9-25-1963,Solteiro(a),Feminino,Pós-graduação,15
9495,Nelson,Harrison,12-28-1963,Solteiro(a),Masculino,Pós-graduação,13
9496,Miguel,Baker,11-17-1963,Solteiro(a),Masculino,Pós-graduação,15
9497,Rebekah,Alonso,3-3-1977,Solteiro(a),Feminino,Ensino Médio,31
9498,Stefanie,Lopez,8-17-1979,Casado(a),Feminino,Ensino Médio,14
9499,Ernest,Xu,4-4-1979,Solteiro(a),Masculino,Pós-graduação,17
9500,Hector,Muñoz,9-9-1979,Solteiro(a),Masculino,Pós-graduação,6
9501,Gina,Vazquez,1-15-1978,Solteiro(a),Feminino,Pós-graduação,22
9502,Isabella,Ward,8-13-1963,Casado(a),Feminino,Mestrado,23
9503,Gilbert,Xie,2-6-1963,Casado(a),Masculino,Mestrado,26
9504,Barry,Rana,11-5-1963,Casado(a),Masculino,Mestrado,22
9505,Riley,Hayes,6-13-1962,Solteiro(a),Feminino,Pós-graduação,2
9506,Ebony,Jimenez,3-10-1978,Solteiro(a),Feminino,Pós-graduação,24
9507,Melody,Saunders,9-2-1978,Solteiro(a),Feminino,Pós-graduação,31
9508,Peter,Chander,4-6-1978,Casado(a),Masculino,Pós-graduação,25
9509,Dennis,Li,7-17-1977,Solteiro(a),Masculino,Pós-graduação,10
9510,Darren,Alvarez,7-26-1977,Solteiro(a),Masculino,Pós-graduação,29
9511,Natasha,Sanz,5-18-1977,Solteiro(a),Feminino,Pós-graduação,22
9512,Autumn,Zhu,10-23-1977,Solteiro(a),Feminino,Pós-graduação,14
9513,Franklin,Pal,12-7-1911,Casado(a),Masculino,Ensino Fundamental,28
9514,Meagan,Kim,8-10-1975,Solteiro(a),Feminino,Ensino Médio,16
9515,Lee,Vazquez,7-7-1975,Solteiro(a),Masculino,Ensino Médio,15
9516,Blake,Miller,3-1-1975,Solteiro(a),Masculino,Ensino Fundamental,6
9517,Chelsea,Sai,8-17-1974,Solteiro(a),Feminino,Ensino Fundamental,21
9518,Kelsey,Chande,11-13-1974,Solteiro(a),Feminino,Ensino Fundamental,15
9519,Vadim,Sazanovich,3-12-1974,Solteiro(a),Feminino,Ensino Fundamental,11
9520,George,Louverdis,9-10-1975,Solteiro(a),Masculino,Pós-graduação,3
9521,Dwayne,Martin,10-12-1975,Solteiro(a),Masculino,Pós-graduação,28
9522,Audrey,Vazquez,3-26-1973,Solteiro(a),Feminino,Ensino Fundamental,31
9523,Karla,Tang,2-2-1973,Solteiro(a),Feminino,Ensino Fundamental,5
9524,Adam,Gonzalez,11-13-1978,Solteiro(a),Masculino,Pós-graduação,4
9525,Derrick,Diaz,2-13-1948,Casado(a),Masculino,Ensino Médio,9
9526,Nancy,Fernandez,11-12-1948,Solteiro(a),Feminino,Ensino Fundamental,19
9527,Deanna,Weber,12-24-1948,Solteiro(a),Feminino,Pós-graduação,25
9528,Kari,Carlson,8-4-1977,Solteiro(a),Feminino,Ensino Fundamental,14
9529,Diane,Serrano,1-27-1949,Casado(a),Feminino,Ensino Fundamental,1
9530,Louis,Zhu,6-21-1951,Casado(a),Masculino,Ensino Médio,23
9531,Jarrod,Weber,3-5-1952,Casado(a),Masculino,Ensino Médio,7
9532,Arturo,Chande,6-17-1952,Casado(a),Masculino,Pós-graduação,20
9533,Misty,Deng,4-10-1971,Solteiro(a),Feminino,Pós-graduação,7
9534,Spencer,Jenkins,8-21-1971,Solteiro(a),Masculino,Pós-graduação,15
9535,Dana,Carlson,10-23-1971,Solteiro(a),Feminino,Pós-graduação,17
9536,Desiree,Carlson,6-25-1971,Solteiro(a),Feminino,Pós-graduação,11
9537,Austin,Coleman,7-15-1970,Solteiro(a),Masculino,Pós-graduação,30
9538,Hailey,Peterson,10-21-1970,Solteiro(a),Feminino,Pós-graduação,11
9539,Lauren,Richardson,7-8-1975,Solteiro(a),Feminino,Pós-graduação,3
9540,Ariana,Morgan,8-20-1975,Solteiro(a),Feminino,Pós-graduação,19
9541,Jennifer,Bryant,8-26-1975,Solteiro(a),Feminino,Pós-graduação,1
9542,Brandi,Ortega,1-11-1974,Solteiro(a),Feminino,Pós-graduação,22
9543,Timothy,Hill,4-11-1974,Solteiro(a),Masculino,Pós-graduação,14
9544,Fernando,Clark,2-27-1974,Casado(a),Masculino,Ensino Superior,8
9545,Fernando,Long,2-10-1974,Casado(a),Masculino,Ensino Superior,24
9546,Nicole,Sanchez,8-27-1975,Solteiro(a),Feminino,Pós-graduação,29
9547,Alyssa,Foster,12-28-1975,Solteiro(a),Feminino,Pós-graduação,30
9548,Nathan,Anderson,3-9-1931,Casado(a),Masculino,Ensino Superior,1
9549,Steven,Brooks,7-14-1966,Solteiro(a),Masculino,Ensino Superior,12
9550,Marcus,Murphy,3-3-1966,Casado(a),Masculino,Ensino Superior,3
9551,Andrea,Richardson,11-26-1966,Solteiro(a),Feminino,Ensino Superior,19
9552,Jessica,Ross,4-10-1953,Casado(a),Feminino,Mestrado,20
9553,Eric,Griffin,11-10-1953,Casado(a),Masculino,Mestrado,14
9554,Kathryn,Nara,10-21-1953,Casado(a),Feminino,Mestrado,21
9555,Gabrielle,Barnes,3-23-1953,Casado(a),Feminino,Mestrado,17
9556,Kristi,Torres,4-5-1953,Casado(a),Feminino,Mestrado,20
9557,Judith,White,2-8-1954,Casado(a),Feminino,Ensino Fundamental,22
